Android,Android App,Apple,Google,Nothing,Other Apple product or service,Other Google product or service,iPad,iPad or iPhone App,iPhone,I can't tell,Negative emotion,No emotion toward brand or product,Positive emotion,tweet_text_cleaned
0,0,0,0,1,0,0,0,0,0,0,0,1,0,An iPad mp3 recorder flipcam iPod laptop  yup Im going to SXSW with team MSUSXSW link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,bavcID Impact Dashboard code will be available at quotGoogle Code Github or other popular sitesquot sxsw
0,0,0,1,0,0,0,0,0,0,0,0,0,1,Doodle competition invite kids to create own doodles Winners are put on Googlecom to celebrate their awesomeness  GoogleDoodle sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Forget samplers Download the unofficial SXSW torrent link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Charity implications RT mention Google to Launch Major New Social Network Called Circles Possibly Today link sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Initial impressions White iPad 2  awesome seems so much quicker at web browsing even on the shitty wifi here at sxsw
0,0,1,0,0,0,0,0,0,0,0,0,0,1,Apple trumps Nvidia in tablet gaming link entry friends house sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Really tempted to get the iPad 2 sxsw
0,0,0,0,0,0,1,0,0,0,0,1,0,0,Nope seems no Google Circles launch today link sxsw
0,0,1,0,0,0,0,0,0,0,0,0,0,1,Apple seems to be winning in the app world sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,link Samsung Galaxy S II Appears At FCC And Team Android SXSW Party link android followback
0,0,0,0,1,0,0,0,0,0,0,0,1,0,65quot multitouch Google maps at the hotpot event at sxsw link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention multiple ipad 2s while at sxsw you crazy
0,0,0,0,1,0,0,0,0,0,0,0,1,0,quotCommunity is a place where the web is your friend and the app is notquot link sxsw grauniad
0,0,0,0,0,0,0,0,0,1,0,0,0,1,What are my Seattle SXSW peeps up to today Replacement iPhone in hand  Im back in action
0,0,0,0,0,0,0,0,1,0,0,1,0,0,mention my twitter iPhone app has been down for a few days Heading to SXSW and want to tweet a lot  can you help
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Just had my 1st 27quot LCD cinema display FaceTime to IPad 2 FaceTime with mention  sxsw bar in my living room lol
0,0,1,0,0,0,0,0,0,0,0,0,0,1,Restored my Apple made smart phone because Im about to unleash hell on it at SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Just saw my first iPad 2 user toocan tell because he has the white one sxsw apple iminfanboycentral
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Just put my first sticker on my mac after signing up for the mention iPhone beta at  sxsw  link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Just got my hand on the ipad 2 at sxsw Mixed feelings on the magnetic cover but overall a great improvemnt
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Just got my iPad 2 courtesy of the pop up store in Austin Yay for sxsw allowing the amount of available iPads to rise
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Just got my iPad 2 white 64gb wifi blue cover That is the only thing they sell in SXSW apple store  link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Bringing my iPad in for surgery Your prayers will be repaid in SXSW Tweets mention Apple Store w 4 others link
0,0,0,0,0,0,0,0,0,1,0,1,0,0,mention my iPhone crashed amp I had to do a fresh restore amp lost my fave Dalicanvas pak Can I ever get it back Also are you mention sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Charging my iPhone and iPad Also water and gummy bears sxsw hhonorsrecharge mention Hilton Charging Station link
0,0,1,0,0,0,0,0,0,0,0,0,0,1,Today is my last day at the Apple popup for SXSW Vacation starts tomorrow Its been such a great experience to be here
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Time for my late night iPad2 purchase SXSW mention Apple Store SXSW w 75 others link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,bringing my macbook ipad and iphone to sxsw doesnt seem really practical
0,0,0,0,0,0,0,0,0,1,0,0,0,1,Just got my Mophie Juice Pack plus for my iPhone 4 Now Im ready for sxsw More than double the battery life FTW
0,0,0,0,0,1,0,0,0,0,0,0,0,1,Sound of My Voice was shot exploiting Apple amp Best Buys 14day return policy on iMacs Brilliant sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,I was on my way here for the android party but hewlitt packard has a badass thing goiing with free food and booze and music I love sxsw
0,0,0,0,0,0,1,0,0,0,0,1,0,0,Ahhh darn  RT mention mention mention according to mention Google has confirmed it is not launching at SXSW if at all
0,0,0,0,1,0,0,0,0,0,0,0,1,0, mention mention yes and you know I was Using a little quotJazz Handsquot while I said that pushio iPad winning sxsw sxswi
0,0,0,0,1,0,0,0,0,0,0,0,1,0,So between mention mention google places and mention which one do I check in to I need a checkin aggregator SXSW sxswedu
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Innovation amp creativity keeps mention moving 90 jobs available via SXSW Hiring Hub link SXSWMonster
0,0,0,0,0,0,1,0,0,0,0,0,0,1,More than 35 million miles a day are driven while being Google Maps Navigation assistedquot Marissa Mayer sxsw  The GPS biz is so toast
0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Up next in 5 GoogleTV to iPad Apps The Connected TV Experience
link SXSW ConnectedTV"
0,0,0,0,1,0,0,0,0,0,0,0,1,0,At Houston airport to sxsw and the number of peeps texting away is hysterical more than one iPhone user coveting electric outlet lol
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Kid at San Antonio Apple Store just told me that iPad 2 stock was down throughout Texas cause they had all been shipped to SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Theres an app for that  What you think of the goingsons at SXSW through an iPad  Hollergram link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Mike Tyson Appears at SXSW to Promote iPhoneiPad Game link seo sem games miketyson topnews
0,0,0,0,1,0,0,0,0,0,0,0,1,0,iReport on Austin Apple store via mention highlight from cofounder Josh Williams link sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Arrived in Austin for SXSW Our hotel room is BYOAP bring your own Apple products My MBP wifes iMac iPad
0,0,0,1,0,0,0,0,0,0,0,0,0,1,Australian business amp notforprofits may be interested in these SEO insights from Google amp Bing at sxsw link digibiz
0,0,0,0,1,0,0,0,0,0,0,0,1,0,"RTmention by parabolico_bh MARAVILHA APROVEITEM
link _ edchat musedchat sxsw sxswi classical"
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Mike Tyson coming to a phone near you  link iPhone SXSW VideoGames Tyson art  cartoon
0,0,0,0,0,0,1,0,0,0,0,0,0,1,Having fun creating a dynamic Google doc with mention from opposite sides of the killcommunity room sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,RTmention Crowley and Cashmore think iPad 2 is a minor step up Tell that to the people standing in line at SXSW Apple popup store
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RTmention Dont worry you guys found an iPhone charger WHATS THE DEAL WITH HIPSTERS AND BEARDS RIGHT sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0, mention double fisting at the keynote sxsw apple link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Despite an evening of back alley burlesque with mention and mention I made to a 930a panel on iPad design sxsw saatchiny
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RTmention First 19 Apps To Download For Your iPad 2 link SXSW in via mention mention
0,0,0,0,1,0,0,0,0,0,0,0,1,0,The lesson from Google One Pass In this digital environment users want to purchase across every platform with one tool sxsw elonsxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RTmention Google will preview major new social service Circles at sxsw today says mention link ht mention tech
0,0,0,0,1,0,0,0,0,0,0,0,1,0,My post on GoogleBing QA with mention mention mention on website ranking SXSW qagb link
0,0,1,0,0,0,0,0,0,0,0,0,0,1,We lose an hour tonight SxSW attendees will blame Microsoft Apple will get credit for fixing it before Christmas
0,0,0,0,0,0,0,1,0,0,0,1,0,0,Please can I hear more people talk about the iPad 2 preferrably with more sxsw hashtags   I really have a deficit of this in my life
0,0,0,0,1,0,0,0,0,0,0,0,1,0,quotWhen I want to buy a new Apple device I stand in the line behind you cause Steve doesnt FedEx me every new product quot by Kawasaki SXSW
0,0,0,1,0,0,0,0,0,0,0,0,0,1,Innovation in banking is coming from mobile The innovators are Apple Google and Verizon sxsw bankinnovation
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Id pay an iPad 2 to the person who gets the most Zaarly referrals by March 12th zaarlyiscoming winning sxsw link
0,0,0,0,0,0,0,0,1,0,0,0,0,1,sxsw tron iPad app is very swish  behind the scenes footage amp directors notes that syncs to blueray playing film
0,0,0,0,0,0,0,1,0,0,0,0,0,1,I think an iPad is eminent Typing thoughtful notes on a phone not working  mac book to big handwriting is ridic sxsw day 2 conquered
0,0,0,0,0,0,0,0,0,1,0,0,0,1,My Verizon iPhone is kicking hairy butts at SXSW  Hows your ATampT phone doing  D  SXSW
0,0,0,0,0,0,0,0,0,1,0,0,0,1,My Verizon iPhone is kicking hairy butts at SXSW Hows your ATampT phone doing D SXSW link
0,0,0,1,0,0,0,0,0,0,0,1,0,0,this woman is great  fessing up to issues admitting google could do better sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Mike Tyson is signing autographs to promote an iphone boxing game Oh how the mighty have fallen SXSWi SXSW 
0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lisa Cohen just announced that mention will have an iphone app out this month Sweet comCom SXSW
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Wanting in line at the unconfirmed Apple popup store for an iPad 2 sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Waiting in line for the iPad 2 They said they may have some leftcrossing my fingers sxsw
0,0,1,0,0,0,0,0,0,0,0,0,0,1,RTmention Love it mention at sxsw quotapple comes up with cool technology no ones ever heard of because they dont go to conferencesquot
0,0,0,0,1,0,0,0,0,0,0,0,1,0,12 billion miles a year driven with Google Navigation for mobile SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Definition of Meeping  Google Messaging link techi sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Ours is on order 2 week wait RT mention Have decided I need an ipad usguys sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0, mention party has good college party feel SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,30 million people go to Google every month to get doctor information vitalscom sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Mike Tyson punchout todayfeels like 1985 just with iPhone and facial tattoo  sxsw time machine mention  link
0,0,0,1,0,0,0,0,0,0,0,0,0,1,Left brain search  google Right brain search  X Best session today covering semantic web and recommendations sxsw link
0,0,1,0,0,0,0,0,0,0,0,0,0,1,Never seen so many apple products in my life sxsw
0,0,0,0,0,0,0,0,0,1,0,0,0,1,Podcast on Social Business Summit 2011 AUSTIN link mention mention sxsw  listened to it on my new Iphone  delight 
0,0,1,0,0,0,0,0,0,0,0,0,0,1,RTmention ts not a rumor Apple is opening up a temporary store in downtown Austin for SXSW and the iPad 2 launch link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Sitting on the floor at Hyatt next to an outlet topping off my iPhone charge like some kind of tech junkie SXSW SXSW11
0,0,0,0,0,0,0,1,0,0,0,1,0,0,Sitting on the floor behind a guy whos fondling his new iPad 2 in a very disturbing way sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Sitting on the ground waiting for my iPad at the Austin apple popup store at SXSW What a geek I am  link
0,0,1,0,0,0,0,0,0,0,0,0,0,1,Windows in the Scarborough building on corner of 6th amp Congress blacked out an Apple popup store is being born sxsw WeLiveHere
0,0,0,0,0,0,0,0,1,0,0,0,0,1,Ive taken the SXSW iPhone and iPad apps for granted Realizing just how amazing these apps are Big applause to designersdevs SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Made it in time for the mention podcast Strange that my iPhone corrects mention to quotnostalgicquot SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Never been to sxsw but this is the first year I dont want to go  Jumped the shark rt mention Its not a rumor Apple is opening up a temp
0,0,0,0,0,0,1,0,0,0,0,0,0,1,Are you in town for SXSW Be sure to check in with us using Google Places and Foursquare for some kick ass deals foursquare googleplaces
0,0,0,0,0,0,0,0,1,0,0,0,0,1,Having fun w mention new CheckIns feature on iPhone  See mention latest article quotRoll your own 4squarequot link SXSW
0,0,0,0,0,0,0,0,0,1,0,0,0,1,Mike Tyson wants to be an iPhone knockout  SXSW  CNET Blogs link
0,0,0,0,1,0,0,0,0,0,0,0,1,0, mention We interrupt your regularly scheduled sxsw geek programming with big news link google circles  via mention
0,0,0,0,0,0,0,0,1,0,0,0,0,1,RTmention Whats going on at sxsw today Share photos video with iReport link or through CNN iPhone app
0,0,0,0,1,0,0,0,0,0,0,0,1,0,RTmention Whats going on at sxsw today Share photos video with iReport link or through CNN iPhone app
0,0,0,0,0,0,1,0,0,0,0,0,0,1,Having fun with Google Analytics in our Berklee Topspin class   If you havent used it before great info for marketing your music  SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Go here on your iphone to get txts of the 5 best SXSW apps link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Hey Austin know a little about iPhone or Android love music amp wanna make 20hour during SXSW  Please let me know
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Correction Our cab driver is well prepared for sxsw  hes got a laptop a Blackberry and iPhone by his dashboard He got a regular cell 2
0,0,0,0,0,0,0,0,0,1,0,0,0,1,Those arent apples RT mention Woke up sandwiched between my iPhone and iPad I forgot how much SXSW was like geek spring break
0,0,0,0,1,0,0,0,0,0,0,0,1,0,TLDs havent been a factor in Google rankings I remember from SMX that you shouldnt get wrapped up in edu or org domains SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Most werent even born yet RT mention Googles SxSW party theme is quotParty like its 1986quotmention Maggie Maes pic link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,No I didnt get an iPad 2  No Im not at sxsw  Yes I am depressed 
0,0,0,0,1,0,0,0,0,0,0,0,1,0,if you dont have web pages why should you appear on google qagb sxsw
0,0,1,0,0,0,0,0,0,0,0,0,0,1,LOL I dont see a single PC user around mejust Macbooks and iPads Web devs are definitely Apple folks sxsw apple
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Groupedin guy quotDo you have an iPhone iPad or iPod touchquot Me quotAll of thosequot I had the decency to blush at least sxsw
0,0,0,0,0,0,0,0,1,0,0,0,0,1,Groupedin nice app for groups aber leider nur f_r iPhone  link sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Wait FIONA APPLE is in town Somebody kidnap her and put her in a recording studio until she records a new album sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Whos gonna get an iPad2 today or this weekend ipad2 I bet the lines at the Apple pop up store in Austin for SXSW will be huge
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Now I wanna have their babies RT mention platform for Flipboard is the iPhone Team started working on it sxflip SXSW SXSWi
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Whos gonna leave SXSW tomorrow at 5pm to go purchase iPad2 Map to Store link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention Nah Im traveling to sxsw but I called my Apple guy
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Google renames augmented reality to contextual discovery   Why sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,iPad 2 sync complete Im live livingthedream sxsw
0,0,0,0,0,0,0,0,1,0,0,0,0,1,Testing NCAA MMOD iPad app during an sxsw session Flawless livesteam of bracket show ATampT ad for Atrix makes no sense on mute though
0,0,0,1,0,0,0,0,0,0,0,1,0,0,Grrrplancast stuff exported to Google calendar in San Diegopacific time did not shift to central tme wack sxsw
0,0,0,0,0,1,0,0,0,0,0,0,0,1,Had to cancel my trip to Austin SXSW todayIm under the weather Found a great iTunes mix of SXSW artists amp its FREElink
0,0,0,0,1,0,0,0,0,0,0,0,1,0,iPad2 launch at Apple popup store in Austin Texas for sxsw link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,We all including me have this emotional thing with iPad barrydiller sxsw pnid
0,0,0,0,0,0,0,1,0,0,0,0,0,1,James Franco is going over notes for his SXSW speech iPad 2 vs Android Vs World He got an iPad days ago but feels like an expert already
0,0,0,0,1,0,0,0,0,0,0,0,1,0,I also function as an iPad mention There sure are a lot of ipads on this flight And mention NerdsUnite sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0, GO BEYOND BORDERS _ link _ edchat musedchat sxsw sxswi classical newTwitter
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Crowley and Cashmore think iPad 2 is a minor step up Tell that to the people standing in line at SXSW Apple popup store checkins
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Wow demand for the iPad 2 is insatiable seems to be sold out everywhere in Austin Texas I suppose SXSW being in town isnt helping
0,0,0,0,1,0,0,0,0,0,0,0,1,0,"345 am and I just put the word quotfoodquot into a google maps search off my phone

so yeah SXSW"
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stop by and let us make you a custom iPhone case zazzlesxsw Sxsw sxswi link  link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Swisher and McCue see clear flow from Netscape to Yahoo to Google in terms of learning from the mistakes of prior sxflip SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,So trueand rare RT mention Have yet to see someone with PC Dell or otherwise at SXSW  all Apple MacBook Pro or iPadssxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Chillin and talkin UX design from the perspective of a used to be programmer at superhappydevhouse google SXSW h4cker
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Line around the block at the sxsw popup Apple store mention Apple Store SXSW link photo
0,0,0,0,0,0,0,1,0,0,0,1,0,0,line around the corner for iPad2 at sxsw i say wait on it Ive already got two cameras on my iPhone sorry apple
0,0,1,0,0,0,0,0,0,0,0,0,0,1,Anyone find the makeshift Apple store at SXSW yet
0,0,0,0,1,0,0,0,0,0,0,0,1,0,sxsw bound Keep an eye out I may give away an mention iPhone case at ATX after we land
0,0,0,0,0,0,0,1,0,0,0,0,0,1,is surrounded by lots of iPad 2 boxes SXSW
0,0,0,0,0,0,0,1,0,0,0,0,0,1,SXSW attendees Come see Aquent booth 1415 SXSW trade show You might win iPad 2
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Gee I wonder why so many of my Android apps are updating sxsw
0,0,0,0,0,0,0,0,0,1,0,1,0,0,Bereft wanderer White cord limp Lifeless There is no outlet for your iPhone here sxsw poetry
0,0,0,0,0,0,0,0,1,0,0,0,0,1,Hey vufinders awesome new update for mention iphone app link 3X speedup for object tagging outside sxsw conf hours 
0,0,0,0,1,0,0,0,0,0,0,0,1,0,sxsw indieauthors Sanders quotOne author talked about technology in their stories Why isnt FacebookiPhone showing up in storiesquot
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Really finding myself enjoying the ipad design principles Well done tapworthy Very useful and clear points throughout sxsw
0,0,0,1,0,0,0,0,0,0,0,0,0,1,Google finding new ways to help small business say more on their Place Page sxsw Heres our overview link
0,0,0,1,0,0,0,0,0,0,0,0,0,1,Google handing out free pi for pi day SXSW win
0,0,0,0,0,0,0,1,0,0,0,0,0,1,I cant handle everyones tweets about the new Flipboard Jealous Thinking about taking the plunge and buying an iPad at SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Man panhandling for an iPad 2 at SXSW  Whats the world coming to ltSeriouslygt link by mention on mention mention
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Man panhandling for an iPad 2 at SXSW Whats the world coming to link iPad2 SXSW
0,0,0,0,0,0,0,1,0,0,0,1,0,0,Man panhandling for an iPad 2 at SXSW Whats the world coming to iPad apple tablet SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Global Android Activations Mapped and Animated link smartphones technology wireless mobile tech sxsw sxswi eidt
1,0,0,0,0,0,0,0,0,0,0,0,0,1,At Team Android party come by mention table amp show us Appolicious app on yr phone to enter to win Nexus S link sxsw
1,0,0,0,0,0,0,0,0,0,0,0,0,1,My free android tshirt SXSW  link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,sxsw qAndroid webkit lags safari webkit mention we want acceleration to be pervasive browserwars
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Dear friends secret Michael CeraBarbarian Group show at 5 pm here link mention mention mention mention sxsw sxswi
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Dear friends would anyone lend me their iPad WedMon Mar 914 for sxsw Let me drop my data on it my back would thank you fb
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Is the Tandy 100 the Great Grandfather of the iPad  U tell me link SXSWi SXSW
0,0,0,0,0,0,0,0,1,0,0,0,0,1,Domo iPhone amp Android App Share with Facebook Strangers link via mention DOMO SXSW
0,0,0,0,0,0,0,0,1,0,0,1,0,0,This iPhone SXSW app would b pretty awesome if it didnt crash every 10mins during extended browsing Fuckit Illmakeitwork
0,0,0,0,0,0,0,0,0,1,0,0,0,1,Best iPhone accessory of sxsw link rockstache techsmith istache via mention
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Hey iPhone and android developers what is your favorite online development resource and why sxsw
0,0,0,0,0,0,0,0,1,0,0,1,0,0,SXSW iPhone app is awesome but iPad app crashes every time sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,What iPhone apps do I put on screen 1 for SXSW  Making my new UI now for the next 7 days
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Some iPhone art I accidentally made link sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Is everyone at sxsw going to have the New iPad 2 
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Free iPhone chargers at Austin Music Hall  Ignite Party sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Does anyone else at sxsw know where Google is showing off Circles today
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Does anyone else think that Googles Marissa Mayer looks like Laura Linney  mention SXSW
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Im in line for an iPad 2 mention mention SxSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,link line for the ipad 2 at temp apple store in austin texas sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Does anyone have a dongle for an Apple Air at SXSW  Just found out I can use slides   would be a huge help  Crowdsourced Dongle SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Does anyone have a picture of apple s pop up store at sxsw Austin  I wanna see
0,0,0,0,0,0,1,0,0,0,0,1,0,0,Does anyone have an address for the yeasayer concert tonight Google maps is failing sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Does anyone have news from SXSW Other than the iPad 2 is a musthave of course link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,iPad 2 line is easily 300 deep sxsw  link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,does anyone know if google did talk about circles at SXSW 
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Does anyone know if the mention store at sxsw still has ipad 2s in stock
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Does anyone know if the SXSW pop up Apple Store has any iPad2 s left
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Does anyone know if the Apple popup store at SXSW still has stock
0,0,0,0,1,0,0,0,0,0,0,0,1,0,does anyone know of a way to watch mention announcement mention sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Does anyone know the name of the tv experience sharing iphone app mentioned at quotthe last broadcastquot panel sxsw thanks
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Best iphone mobile readable SXSW interactive and film schedule site is
0,0,1,0,0,0,0,0,0,0,0,1,0,0,I asked one of the booth people if apple paid every single booth here to show their product on iPad2s She said no idontbelieve sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,This is one of the least helpful sessions at sxsw  Leave this session amp read these iPad Design notes instead  link UXDes
0,0,0,0,0,0,0,0,1,0,0,0,0,1,This is one of the three best apps weve seen at SXSW link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Life Online Podcast w mention mention mention on Android security SXSW DickBar IE6 amp iPad 2 link LolShow
0,0,0,0,1,0,0,0,0,0,0,0,1,0,iPad 2 line stretching around the block sxsw
0,0,0,1,0,0,0,0,0,0,0,0,0,1,is EVERYONE that works at google this genius  Seriously smart AND artistic SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Turn iPhone to landscape on the mention web app for details on the SXSW cartridge contest
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Get in line Things will probably get crazy at the temp Apple store in a bit link sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Your iPhone  RT mention Can you find the one gadget NOT going in my bag for SXSW  link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Apple opened a popup store at SXSW for the release of the iPad 2 and it was quite a scene GEEK POWER link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,apple opened a temp store at 6 amp congress for sxsw Dope
0,0,0,0,1,0,0,0,0,0,0,0,1,0,People lined up around the block outside the temporary Apple Store set up downtown for sxsw to buy iPads get_a_lyfe
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention needs a driving buddy for 30 hours from Albany to SXSW gt link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,At the panel quotYour mom has an ipad designing for boomersquot sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,LinkedIn Nelson Medina HootSuite News HootSuite Mobile for SXSW  Updates for iPhone BlackBerry amp Android h link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Its a lonely job protecting the iPad 2 but someones gotta do it  link  sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,FREE iTunes SXSW  link takes you to mention iTunes store  link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,iPad 2 Lines 1 and a half blocks at sxsw popup store  link
0,0,0,0,0,0,1,0,0,0,0,0,0,1,Thewildernessdowntowncom Best of Show at SXSW Googles Thomas Gayno  quotit is like a choreography of browser windowsquot SXSW
0,0,0,0,0,0,0,1,0,0,0,1,0,0,the internet blurs link the iPad fades link  mention at SXSW
0,0,0,0,0,0,1,0,0,0,0,0,0,1,Googles new quotroutearoundquot feature gives 3 alternate routes to avoid traffic  collectively saving drivers 2 yrsday SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention New UberSocial 4 iPhone now in App Store includes UberGuide to SXSW sponsored by Mashable link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention New iPad Apps For SpeechTherapy And Communication Are Showcased At The SXSW Conference link iear edchat asd
0,0,0,0,0,0,0,0,1,0,0,0,0,1,mention New iPad Apps For Speech Therapy And Communication Are Showcased mention SXSW Conference link sxswi assistivetech
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention New iPad Apps For Speech Therapy And Communication Are Showcased mention The SXSW Conference link sxswi sxswh edapps
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention New iPad Apps For Speech Therapy And Communication Are Showcased At SXSW Conference link sxswi hcsm sxswh
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention New iPad Apps For Speech Therapy And Communication Are Showcased At The SXSW Conference link apraxia sxswi sped
0,0,0,0,0,0,0,0,1,0,0,0,0,1,mention New iPad Apps For Speech Therapy And Communication Are Showcased At The SXSW Conference link augcomm hcsm mhealth
0,0,0,0,0,0,0,1,0,0,0,0,0,1,I covet New IPad link SXSW
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Buying 2 new iPads with mention geekdate apple sxsw ipad2
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Googles new social network quotCirclesquot being announced today sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,sxsw I knew this would happen when the iPad 2 launched Actually really funny when IRL link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,My fancy new Verizon 4g BB card keeps dropping  ATampT iPhone has been rocksteady at SXSW  gofigure
